0,9.56808e-311
0.5,0.00284397
1,0.0112349
1.5,0.0248437
2,0.0432945
2.5,0.0662112
3,0.0932178
3.5,0.123938
4,0.157997
4.5,0.195017
5,0.234623
5.5,0.276439
6,0.320089
6.5,0.365197
7,0.411387
7.5,0.458283
8,0.505509
8.5,0.552689
9,0.599447
9.5,0.645408
10,0.690194
10.5,0.733431
11,0.774742
11.5,0.813751
12,0.850082
12.5,0.88336
13,0.913208
13.5,0.939251
14,0.961112
14.5,0.978415
15,0.990784
15.5,0.997844
16,1
